instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr_bin,temp_bin,hum_bin,windspeed_bin,cnt_bin
160,2011-01-07,Spring,0,Jan,22,0,Fri,1,Mist,7.38,9.85,43.0,11.0014,2,34,36,Sore/Malam,Dingin,Rendah,Sedang,Tinggi
161,2011-01-07,Spring,0,Jan,23,0,Fri,1,Mist,7.38,9.85,51.0,11.0014,1,14,15,Sore/Malam,Dingin,Sedang,Sedang,Sedang
162,2011-01-08,Spring,0,Jan,0,0,Sat,0,Mist,7.38,9.85,51.0,11.0014,1,24,25,Malam,Dingin,Sedang,Sedang,Sedang
163,2011-01-08,Spring,0,Jan,1,0,Sat,0,Mist,7.38,10.605,55.00000000000001,6.0032,1,15,16,Malam,Dingin,Sedang,Sedang,Sedang
164,2011-01-08,Spring,0,Jan,2,0,Sat,0,Mist,7.38,12.120000000000001,55.00000000000001,0.0,3,13,16,Malam,Dingin,Sedang,Tenang,Sedang
165,2011-01-08,Spring,0,Jan,3,0,Sat,0,Light Rain/Snow,7.38,9.85,55.00000000000001,11.0014,0,7,7,Malam,Dingin,Sedang,Sedang,Rendah
166,2011-01-08,Spring,0,Jan,4,0,Sat,0,Light Rain/Snow,7.38,9.85,55.00000000000001,11.0014,0,1,1,Malam,Dingin,Sedang,Sedang,Rendah
167,2011-01-08,Spring,0,Jan,5,0,Sat,0,Mist,6.5600000000000005,8.334999999999999,74.0,11.0014,0,5,5,Malam,Dingin,Sedang,Sedang,Rendah
168,2011-01-08,Spring,0,Jan,6,0,Sat,0,Mist,6.5600000000000005,8.334999999999999,74.0,11.0014,0,2,2,Pagi,Dingin,Sedang,Sedang,Rendah
169,2011-01-08,Spring,0,Jan,7,0,Sat,0,Mist,6.5600000000000005,9.09,74.0,7.0015,1,8,9,Pagi,Dingin,Sedang,Sedang,Rendah
170,2011-01-08,Spring,0,Jan,8,0,Sat,0,Light Rain/Snow,6.5600000000000005,9.09,93.0,7.0015,0,15,15,Pagi,Dingin,Tinggi,Sedang,Sedang
171,2011-01-08,Spring,0,Jan,9,0,Sat,0,Light Rain/Snow,6.5600000000000005,9.09,93.0,7.0015,0,20,20,Pagi,Dingin,Tinggi,Sedang,Sedang
172,2011-01-08,Spring,0,Jan,10,0,Sat,0,Mist,7.38,9.85,80.0,11.0014,5,56,61,Pagi,Dingin,Tinggi,Sedang,Tinggi
173,2011-01-08,Spring,0,Jan,11,0,Sat,0,Mist,8.200000000000001,9.09,69.0,26.0027,2,60,62,Pagi,Dingin,Sedang,Kencang,Tinggi
174,2011-01-08,Spring,0,Jan,12,0,Sat,0,Mist,8.200000000000001,9.09,59.0,23.9994,8,90,98,Siang,Dingin,Sedang,Kencang,Tinggi
175,2011-01-08,Spring,0,Jan,13,0,Sat,0,Clear,8.200000000000001,9.09,44.0,22.0028,7,95,102,Siang,Dingin,Rendah,Kencang,Tinggi
176,2011-01-08,Spring,0,Jan,14,0,Sat,0,Clear,8.200000000000001,8.334999999999999,32.0,32.9975,12,83,95,Siang,Dingin,Rendah,Kencang,Tinggi
177,2011-01-08,Spring,0,Jan,15,0,Sat,0,Clear,8.200000000000001,8.334999999999999,32.0,30.002599999999997,5,69,74,Siang,Dingin,Rendah,Kencang,Tinggi
178,2011-01-08,Spring,0,Jan,16,0,Sat,0,Clear,7.38,6.819999999999999,28.999999999999996,30.002599999999997,8,68,76,Siang,Dingin,Rendah,Kencang,Tinggi
179,2011-01-08,Spring,0,Jan,17,0,Sat,0,Clear,6.5600000000000005,6.0600000000000005,37.0,36.9974,5,64,69,Siang,Dingin,Rendah,Kencang,Tinggi
180,2011-01-08,Spring,0,Jan,18,0,Sat,0,Clear,5.74,6.0600000000000005,39.0,19.999499999999998,3,52,55,Sore/Malam,Dingin,Rendah,Kencang,Tinggi
181,2011-01-08,Spring,0,Jan,19,0,Sat,0,Clear,5.74,6.0600000000000005,36.0,16.997899999999998,4,26,30,Sore/Malam,Dingin,Rendah,Kencang,Sedang
182,2011-01-08,Spring,0,Jan,20,0,Sat,0,Clear,4.92,6.0600000000000005,36.0,16.997899999999998,0,28,28,Sore/Malam,Dingin,Rendah,Kencang,Sedang
183,2011-01-08,Spring,0,Jan,21,0,Sat,0,Clear,4.92,5.305,39.0,23.9994,2,35,37,Sore/Malam,Dingin,Rendah,Kencang,Tinggi
184,2011-01-08,Spring,0,Jan,22,0,Sat,0,Clear,4.92,5.305,36.0,26.0027,1,33,34,Sore/Malam,Dingin,Rendah,Kencang,Tinggi
185,2011-01-08,Spring,0,Jan,23,0,Sat,0,Clear,4.1000000000000005,3.0300000000000002,39.0,30.002599999999997,0,22,22,Sore/Malam,Dingin,Rendah,Kencang,Sedang
186,2011-01-09,Spring,0,Jan,0,0,Sun,0,Clear,4.1000000000000005,3.7900000000000005,42.0,26.0027,1,24,25,Malam,Dingin,Rendah,Kencang,Sedang
187,2011-01-09,Spring,0,Jan,1,0,Sun,0,Clear,4.1000000000000005,3.0300000000000002,42.0,31.0009,0,12,12,Malam,Dingin,Rendah,Kencang,Sedang
188,2011-01-09,Spring,0,Jan,2,0,Sun,0,Clear,4.1000000000000005,3.0300000000000002,46.0,31.0009,0,11,11,Malam,Dingin,Rendah,Kencang,Sedang
189,2011-01-09,Spring,0,Jan,3,0,Sun,0,Clear,4.1000000000000005,3.7900000000000005,46.0,27.999299999999998,0,4,4,Malam,Dingin,Rendah,Kencang,Rendah
190,2011-01-09,Spring,0,Jan,4,0,Sun,0,Clear,3.2800000000000002,4.545,53.0,12.998000000000001,0,1,1,Malam,Dingin,Sedang,Sedang,Rendah
191,2011-01-09,Spring,0,Jan,5,0,Sun,0,Clear,3.2800000000000002,4.545,53.0,12.998000000000001,0,1,1,Malam,Dingin,Sedang,Sedang,Rendah
192,2011-01-09,Spring,0,Jan,6,0,Sun,0,Clear,4.1000000000000005,4.545,49.0,19.0012,0,1,1,Pagi,Dingin,Rendah,Kencang,Rendah
193,2011-01-09,Spring,0,Jan,7,0,Sun,0,Clear,3.2800000000000002,4.545,53.0,12.998000000000001,1,5,6,Pagi,Dingin,Sedang,Sedang,Rendah
194,2011-01-09,Spring,0,Jan,8,0,Sun,0,Clear,4.1000000000000005,4.545,49.0,19.0012,0,10,10,Pagi,Dingin,Rendah,Kencang,Rendah
195,2011-01-09,Spring,0,Jan,9,0,Sun,0,Clear,4.92,3.7900000000000005,46.0,35.0008,0,19,19,Pagi,Dingin,Rendah,Kencang,Sedang
196,2011-01-09,Spring,0,Jan,10,0,Sun,0,Clear,5.74,5.305,43.0,26.0027,0,49,49,Pagi,Dingin,Rendah,Kencang,Tinggi
197,2011-01-09,Spring,0,Jan,11,0,Sun,0,Clear,6.5600000000000005,6.0600000000000005,40.0,35.0008,2,47,49,Pagi,Dingin,Rendah,Kencang,Tinggi
198,2011-01-09,Spring,0,Jan,12,0,Sun,0,Clear,7.38,6.819999999999999,37.0,30.002599999999997,4,79,83,Siang,Dingin,Rendah,Kencang,Tinggi
199,2011-01-09,Spring,0,Jan,13,0,Sun,0,Clear,8.200000000000001,8.334999999999999,34.0,30.002599999999997,6,69,75,Siang,Dingin,Rendah,Kencang,Tinggi
200,2011-01-09,Spring,0,Jan,14,0,Sun,0,Clear,9.02,9.09,32.0,31.0009,8,64,72,Siang,Dingin,Rendah,Kencang,Tinggi
201,2011-01-09,Spring,0,Jan,15,0,Sun,0,Clear,9.02,9.85,35.0,23.9994,5,77,82,Siang,Dingin,Rendah,Kencang,Tinggi
202,2011-01-09,Spring,0,Jan,16,0,Sun,0,Clear,8.200000000000001,8.334999999999999,34.0,30.002599999999997,13,79,92,Siang,Dingin,Rendah,Kencang,Tinggi
203,2011-01-09,Spring,0,Jan,17,0,Sun,0,Clear,7.38,7.575,37.0,26.0027,3,59,62,Siang,Dingin,Rendah,Kencang,Tinggi
204,2011-01-09,Spring,0,Jan,18,0,Sun,0,Clear,6.5600000000000005,6.819999999999999,40.0,22.0028,4,44,48,Sore/Malam,Dingin,Rendah,Kencang,Tinggi
205,2011-01-09,Spring,0,Jan,19,0,Sun,0,Clear,6.5600000000000005,6.819999999999999,43.0,22.0028,1,40,41,Sore/Malam,Dingin,Rendah,Kencang,Tinggi
206,2011-01-09,Spring,0,Jan,20,0,Sun,0,Clear,5.74,6.0600000000000005,46.0,16.997899999999998,0,38,38,Sore/Malam,Dingin,Rendah,Kencang,Tinggi
207,2011-01-09,Spring,0,Jan,21,0,Sun,0,Clear,5.74,5.305,46.0,27.999299999999998,1,19,20,Sore/Malam,Dingin,Rendah,Kencang,Sedang
208,2011-01-09,Spring,0,Jan,22,0,Sun,0,Clear,5.74,6.0600000000000005,46.0,19.999499999999998,5,10,15,Sore/Malam,Dingin,Rendah,Kencang,Sedang
209,2011-01-09,Spring,0,Jan,23,0,Sun,0,Clear,4.92,6.819999999999999,50.0,12.998000000000001,0,6,6,Sore/Malam,Dingin,Rendah,Sedang,Rendah
210,2011-01-10,Spring,0,Jan,0,0,Mon,1,Clear,4.92,6.0600000000000005,50.0,19.0012,2,3,5,Malam,Dingin,Rendah,Kencang,Rendah
211,2011-01-10,Spring,0,Jan,1,0,Mon,1,Clear,4.92,6.0600000000000005,50.0,19.0012,1,0,1,Malam,Dingin,Rendah,Kencang,Rendah
212,2011-01-10,Spring,0,Jan,2,0,Mon,1,Clear,4.92,6.0600000000000005,50.0,15.001299999999999,0,3,3,Malam,Dingin,Rendah,Kencang,Rendah
213,2011-01-10,Spring,0,Jan,3,0,Mon,1,Clear,4.92,6.0600000000000005,50.0,15.001299999999999,0,1,1,Malam,Dingin,Rendah,Kencang,Rendah
214,2011-01-10,Spring,0,Jan,4,0,Mon,1,Clear,4.1000000000000005,6.0600000000000005,54.0,8.9981,1,2,3,Malam,Dingin,Sedang,Sedang,Rendah
215,2011-01-10,Spring,0,Jan,5,0,Mon,1,Clear,4.1000000000000005,5.305,54.0,16.997899999999998,0,3,3,Malam,Dingin,Sedang,Kencang,Rendah
216,2011-01-10,Spring,0,Jan,6,0,Mon,1,Clear,4.92,6.0600000000000005,50.0,19.0012,0,31,31,Pagi,Dingin,Rendah,Kencang,Tinggi
217,2011-01-10,Spring,0,Jan,7,0,Mon,1,Clear,4.92,6.0600000000000005,50.0,15.001299999999999,2,75,77,Pagi,Dingin,Rendah,Kencang,Tinggi
218,2011-01-10,Spring,0,Jan,8,0,Mon,1,Mist,4.92,6.0600000000000005,50.0,19.0012,4,184,188,Pagi,Dingin,Rendah,Kencang,Tinggi
219,2011-01-10,Spring,0,Jan,9,0,Mon,1,Mist,5.74,6.0600000000000005,50.0,16.997899999999998,2,92,94,Pagi,Dingin,Rendah,Kencang,Tinggi
220,2011-01-10,Spring,0,Jan,10,0,Mon,1,Mist,5.74,6.0600000000000005,50.0,19.999499999999998,0,31,31,Pagi,Dingin,Rendah,Kencang,Tinggi
221,2011-01-10,Spring,0,Jan,11,0,Mon,1,Mist,6.5600000000000005,6.819999999999999,47.0,19.0012,2,28,30,Pagi,Dingin,Rendah,Kencang,Sedang
222,2011-01-10,Spring,0,Jan,12,0,Mon,1,Mist,8.200000000000001,9.09,40.0,19.0012,5,47,52,Siang,Dingin,Rendah,Kencang,Tinggi
223,2011-01-10,Spring,0,Jan,13,0,Mon,1,Mist,8.200000000000001,9.09,40.0,19.0012,4,50,54,Siang,Dingin,Rendah,Kencang,Tinggi
224,2011-01-10,Spring,0,Jan,14,0,Mon,1,Mist,8.200000000000001,9.85,40.0,15.001299999999999,0,47,47,Siang,Dingin,Rendah,Kencang,Tinggi
225,2011-01-10,Spring,0,Jan,15,0,Mon,1,Mist,8.200000000000001,9.85,40.0,15.001299999999999,2,43,45,Siang,Dingin,Rendah,Kencang,Tinggi
226,2011-01-10,Spring,0,Jan,16,0,Mon,1,Clear,8.200000000000001,10.605,40.0,8.9981,4,70,74,Siang,Dingin,Rendah,Sedang,Tinggi
227,2011-01-10,Spring,0,Jan,17,0,Mon,1,Clear,8.200000000000001,11.365,40.0,7.0015,4,174,178,Siang,Dingin,Rendah,Sedang,Tinggi
228,2011-01-10,Spring,0,Jan,18,0,Mon,1,Clear,8.200000000000001,9.85,40.0,15.001299999999999,1,154,155,Sore/Malam,Dingin,Rendah,Kencang,Tinggi
229,2011-01-10,Spring,0,Jan,19,0,Mon,1,Clear,6.5600000000000005,8.334999999999999,47.0,11.0014,3,92,95,Sore/Malam,Dingin,Rendah,Sedang,Tinggi
230,2011-01-10,Spring,0,Jan,20,0,Mon,1,Clear,6.5600000000000005,8.334999999999999,50.0,11.0014,1,73,74,Sore/Malam,Dingin,Rendah,Sedang,Tinggi
231,2011-01-10,Spring,0,Jan,21,0,Mon,1,Clear,5.74,6.819999999999999,59.0,12.998000000000001,1,37,38,Sore/Malam,Dingin,Sedang,Sedang,Tinggi
232,2011-01-10,Spring,0,Jan,22,0,Mon,1,Clear,5.74,7.575,59.0,11.0014,2,22,24,Sore/Malam,Dingin,Sedang,Sedang,Sedang
233,2011-01-10,Spring,0,Jan,23,0,Mon,1,Clear,5.74,7.575,59.0,11.0014,0,18,18,Sore/Malam,Dingin,Sedang,Sedang,Sedang
234,2011-01-11,Spring,0,Jan,0,0,Tue,1,Clear,5.74,8.334999999999999,59.0,7.0015,2,10,12,Malam,Dingin,Sedang,Sedang,Sedang
235,2011-01-11,Spring,0,Jan,1,0,Tue,1,Clear,5.74,7.575,59.0,11.0014,0,3,3,Malam,Dingin,Sedang,Sedang,Rendah
236,2011-01-11,Spring,0,Jan,2,0,Tue,1,Mist,6.5600000000000005,7.575,55.00000000000001,12.998000000000001,0,3,3,Malam,Dingin,Sedang,Sedang,Rendah
237,2011-01-11,Spring,0,Jan,5,0,Tue,1,Mist,6.5600000000000005,9.09,55.00000000000001,8.9981,0,6,6,Malam,Dingin,Sedang,Sedang,Rendah
238,2011-01-11,Spring,0,Jan,6,0,Tue,1,Mist,6.5600000000000005,9.09,55.00000000000001,8.9981,0,27,27,Pagi,Dingin,Sedang,Sedang,Sedang
239,2011-01-11,Spring,0,Jan,7,0,Tue,1,Mist,6.5600000000000005,11.365,55.00000000000001,0.0,2,97,99,Pagi,Dingin,Sedang,Tenang,Tinggi
240,2011-01-11,Spring,0,Jan,8,0,Tue,1,Mist,7.38,10.605,51.0,6.0032,3,214,217,Pagi,Dingin,Sedang,Sedang,Tinggi
241,2011-01-11,Spring,0,Jan,9,0,Tue,1,Mist,7.38,9.85,51.0,11.0014,3,127,130,Pagi,Dingin,Sedang,Sedang,Tinggi
242,2011-01-11,Spring,0,Jan,10,0,Tue,1,Mist,8.200000000000001,10.605,51.0,11.0014,3,51,54,Pagi,Dingin,Sedang,Sedang,Tinggi
243,2011-01-11,Spring,0,Jan,11,0,Tue,1,Mist,8.200000000000001,10.605,47.0,8.9981,4,31,35,Pagi,Dingin,Rendah,Sedang,Tinggi
244,2011-01-11,Spring,0,Jan,12,0,Tue,1,Mist,8.200000000000001,11.365,51.0,7.0015,2,55,57,Siang,Dingin,Sedang,Sedang,Tinggi
245,2011-01-11,Spring,0,Jan,13,0,Tue,1,Mist,8.200000000000001,11.365,59.0,6.0032,6,46,52,Siang,Dingin,Sedang,Sedang,Tinggi
246,2011-01-11,Spring,0,Jan,14,0,Tue,1,Mist,8.200000000000001,11.365,59.0,6.0032,3,60,63,Siang,Dingin,Sedang,Sedang,Tinggi
247,2011-01-11,Spring,0,Jan,15,0,Tue,1,Mist,6.5600000000000005,9.85,80.0,6.0032,2,45,47,Siang,Dingin,Tinggi,Sedang,Tinggi
248,2011-01-11,Spring,0,Jan,16,0,Tue,1,Mist,6.5600000000000005,7.575,86.0,15.001299999999999,4,72,76,Siang,Dingin,Tinggi,Kencang,Tinggi
249,2011-01-11,Spring,0,Jan,17,0,Tue,1,Mist,6.5600000000000005,7.575,86.0,15.001299999999999,6,130,136,Siang,Dingin,Tinggi,Kencang,Tinggi
250,2011-01-11,Spring,0,Jan,18,0,Tue,1,Light Rain/Snow,6.5600000000000005,9.09,93.0,7.0015,1,94,95,Sore/Malam,Dingin,Tinggi,Sedang,Tinggi
251,2011-01-11,Spring,0,Jan,19,0,Tue,1,Light Rain/Snow,6.5600000000000005,11.365,93.0,0.0,0,51,51,Sore/Malam,Dingin,Tinggi,Tenang,Tinggi
252,2011-01-11,Spring,0,Jan,20,0,Tue,1,Light Rain/Snow,6.5600000000000005,7.575,93.0,12.998000000000001,0,32,32,Sore/Malam,Dingin,Tinggi,Sedang,Tinggi
253,2011-01-11,Spring,0,Jan,21,0,Tue,1,Light Rain/Snow,6.5600000000000005,9.85,86.0,6.0032,0,20,20,Sore/Malam,Dingin,Tinggi,Sedang,Sedang
254,2011-01-11,Spring,0,Jan,22,0,Tue,1,Light Rain/Snow,6.5600000000000005,9.09,93.0,7.0015,1,28,29,Sore/Malam,Dingin,Tinggi,Sedang,Sedang
255,2011-01-11,Spring,0,Jan,23,0,Tue,1,Light Rain/Snow,6.5600000000000005,9.85,93.0,6.0032,1,18,19,Sore/Malam,Dingin,Tinggi,Sedang,Sedang
256,2011-01-12,Spring,0,Jan,0,0,Wed,1,Mist,6.5600000000000005,9.85,86.0,6.0032,0,7,7,Malam,Dingin,Tinggi,Sedang,Rendah
257,2011-01-12,Spring,0,Jan,1,0,Wed,1,Mist,6.5600000000000005,9.09,86.0,7.0015,0,6,6,Malam,Dingin,Tinggi,Sedang,Rendah
258,2011-01-12,Spring,0,Jan,2,0,Wed,1,Clear,5.74,7.575,86.0,8.9981,0,1,1,Malam,Dingin,Tinggi,Sedang,Rendah
259,2011-01-12,Spring,0,Jan,5,0,Wed,1,Clear,5.74,7.575,86.0,11.0014,0,5,5,Malam,Dingin,Tinggi,Sedang,Rendah
260,2011-01-12,Spring,0,Jan,6,0,Wed,1,Clear,4.92,7.575,93.0,8.9981,0,16,16,Pagi,Dingin,Tinggi,Sedang,Sedang
261,2011-01-12,Spring,0,Jan,7,0,Wed,1,Clear,5.74,7.575,69.0,8.9981,0,54,54,Pagi,Dingin,Sedang,Sedang,Tinggi
262,2011-01-12,Spring,0,Jan,8,0,Wed,1,Clear,6.5600000000000005,8.334999999999999,59.0,11.0014,3,125,128,Pagi,Dingin,Sedang,Sedang,Tinggi
263,2011-01-12,Spring,0,Jan,9,0,Wed,1,Clear,6.5600000000000005,6.819999999999999,59.0,22.0028,3,78,81,Pagi,Dingin,Sedang,Kencang,Tinggi
264,2011-01-12,Spring,0,Jan,10,0,Wed,1,Clear,7.38,9.09,55.00000000000001,15.001299999999999,0,39,39,Pagi,Dingin,Sedang,Kencang,Tinggi
265,2011-01-12,Spring,0,Jan,11,0,Wed,1,Clear,8.200000000000001,9.09,51.0,26.0027,3,32,35,Pagi,Dingin,Sedang,Kencang,Tinggi
266,2011-01-12,Spring,0,Jan,12,0,Wed,1,Clear,8.200000000000001,7.575,47.0,39.000699999999995,3,52,55,Siang,Dingin,Rendah,Kencang,Tinggi
267,2011-01-12,Spring,0,Jan,13,0,Wed,1,Clear,9.02,9.85,44.0,23.9994,0,49,49,Siang,Dingin,Rendah,Kencang,Tinggi
268,2011-01-12,Spring,0,Jan,14,0,Wed,1,Clear,8.200000000000001,9.09,47.0,22.0028,0,44,44,Siang,Dingin,Rendah,Kencang,Tinggi
269,2011-01-12,Spring,0,Jan,15,0,Wed,1,Clear,8.200000000000001,8.334999999999999,47.0,27.999299999999998,1,48,49,Siang,Dingin,Rendah,Kencang,Tinggi
270,2011-01-12,Spring,0,Jan,16,0,Wed,1,Clear,9.02,9.85,44.0,22.0028,5,63,68,Siang,Dingin,Rendah,Kencang,Tinggi
271,2011-01-12,Spring,0,Jan,17,0,Wed,1,Clear,8.200000000000001,9.09,47.0,23.9994,0,139,139,Siang,Dingin,Rendah,Kencang,Tinggi
272,2011-01-12,Spring,0,Jan,18,0,Wed,1,Clear,8.200000000000001,7.575,47.0,35.0008,2,135,137,Sore/Malam,Dingin,Rendah,Kencang,Tinggi
273,2011-01-12,Spring,0,Jan,19,0,Wed,1,Clear,7.38,7.575,47.0,27.999299999999998,1,82,83,Sore/Malam,Dingin,Rendah,Kencang,Tinggi
274,2011-01-12,Spring,0,Jan,20,0,Wed,1,Clear,6.5600000000000005,6.819999999999999,50.0,22.0028,2,54,56,Sore/Malam,Dingin,Rendah,Kencang,Tinggi
275,2011-01-12,Spring,0,Jan,21,0,Wed,1,Clear,6.5600000000000005,6.819999999999999,55.00000000000001,22.0028,0,57,57,Sore/Malam,Dingin,Sedang,Kencang,Tinggi
276,2011-01-12,Spring,0,Jan,22,0,Wed,1,Clear,6.5600000000000005,6.0600000000000005,55.00000000000001,30.002599999999997,1,32,33,Sore/Malam,Dingin,Sedang,Kencang,Tinggi
277,2011-01-12,Spring,0,Jan,23,0,Wed,1,Clear,5.74,5.305,59.0,27.999299999999998,1,19,20,Sore/Malam,Dingin,Sedang,Kencang,Sedang
278,2011-01-13,Spring,0,Jan,0,0,Thu,1,Clear,5.74,6.0600000000000005,59.0,19.0012,1,6,7,Malam,Dingin,Sedang,Kencang,Rendah
279,2011-01-13,Spring,0,Jan,1,0,Thu,1,Clear,5.74,6.0600000000000005,50.0,19.0012,0,2,2,Malam,Dingin,Rendah,Kencang,Rendah
280,2011-01-13,Spring,0,Jan,2,0,Thu,1,Clear,5.74,6.0600000000000005,50.0,23.9994,0,2,2,Malam,Dingin,Rendah,Kencang,Rendah
281,2011-01-13,Spring,0,Jan,3,0,Thu,1,Clear,5.74,6.0600000000000005,50.0,22.0028,0,3,3,Malam,Dingin,Rendah,Kencang,Rendah
282,2011-01-13,Spring,0,Jan,4,0,Thu,1,Clear,5.74,6.0600000000000005,50.0,16.997899999999998,0,4,4,Malam,Dingin,Rendah,Kencang,Rendah
283,2011-01-13,Spring,0,Jan,5,0,Thu,1,Clear,5.74,6.0600000000000005,50.0,19.999499999999998,0,3,3,Malam,Dingin,Rendah,Kencang,Rendah
284,2011-01-13,Spring,0,Jan,6,0,Thu,1,Clear,4.92,7.575,54.0,8.9981,0,28,28,Pagi,Dingin,Sedang,Sedang,Sedang
285,2011-01-13,Spring,0,Jan,7,0,Thu,1,Clear,4.92,7.575,54.0,8.9981,0,72,72,Pagi,Dingin,Sedang,Sedang,Tinggi
286,2011-01-13,Spring,0,Jan,8,0,Thu,1,Clear,5.74,6.819999999999999,50.0,12.998000000000001,5,197,202,Pagi,Dingin,Rendah,Sedang,Tinggi
287,2011-01-13,Spring,0,Jan,9,0,Thu,1,Clear,5.74,6.0600000000000005,50.0,22.0028,2,137,139,Pagi,Dingin,Rendah,Kencang,Tinggi
288,2011-01-13,Spring,0,Jan,10,0,Thu,1,Mist,6.5600000000000005,6.819999999999999,50.0,23.9994,2,36,38,Pagi,Dingin,Rendah,Kencang,Tinggi
289,2011-01-13,Spring,0,Jan,11,0,Thu,1,Mist,8.200000000000001,8.334999999999999,44.0,30.002599999999997,4,33,37,Pagi,Dingin,Rendah,Kencang,Tinggi
290,2011-01-13,Spring,0,Jan,12,0,Thu,1,Clear,8.200000000000001,8.334999999999999,44.0,27.999299999999998,3,49,52,Siang,Dingin,Rendah,Kencang,Tinggi
291,2011-01-13,Spring,0,Jan,13,0,Thu,1,Clear,9.02,9.85,41.0,30.002599999999997,2,81,83,Siang,Dingin,Rendah,Kencang,Tinggi
292,2011-01-13,Spring,0,Jan,14,0,Thu,1,Clear,9.02,9.85,41.0,26.0027,3,39,42,Siang,Dingin,Rendah,Kencang,Tinggi
293,2011-01-13,Spring,0,Jan,15,0,Thu,1,Clear,9.84,10.605,38.0,19.999499999999998,5,55,60,Siang,Dingin,Rendah,Kencang,Tinggi
294,2011-01-13,Spring,0,Jan,16,0,Thu,1,Clear,9.84,10.605,38.0,23.9994,2,76,78,Siang,Dingin,Rendah,Kencang,Tinggi
295,2011-01-13,Spring,0,Jan,17,0,Thu,1,Clear,8.200000000000001,9.09,40.0,19.0012,4,158,162,Siang,Dingin,Rendah,Kencang,Tinggi
296,2011-01-13,Spring,0,Jan,18,0,Thu,1,Clear,8.200000000000001,9.09,40.0,22.0028,3,141,144,Sore/Malam,Dingin,Rendah,Kencang,Tinggi
297,2011-01-13,Spring,0,Jan,19,0,Thu,1,Clear,6.5600000000000005,7.575,47.0,16.997899999999998,1,98,99,Sore/Malam,Dingin,Rendah,Kencang,Tinggi
298,2011-01-13,Spring,0,Jan,20,0,Thu,1,Clear,6.5600000000000005,7.575,47.0,15.001299999999999,0,64,64,Sore/Malam,Dingin,Rendah,Kencang,Tinggi
299,2011-01-13,Spring,0,Jan,21,0,Thu,1,Clear,5.74,6.0600000000000005,46.0,19.999499999999998,0,40,40,Sore/Malam,Dingin,Rendah,Kencang,Tinggi
300,2011-01-13,Spring,0,Jan,22,0,Thu,1,Clear,5.74,6.0600000000000005,46.0,22.0028,0,30,30,Sore/Malam,Dingin,Rendah,Kencang,Sedang
301,2011-01-13,Spring,0,Jan,23,0,Thu,1,Clear,4.92,6.819999999999999,50.0,12.998000000000001,1,14,15,Sore/Malam,Dingin,Rendah,Sedang,Sedang
302,2011-01-14,Spring,0,Jan,0,0,Fri,1,Clear,4.92,6.819999999999999,50.0,12.998000000000001,0,14,14,Malam,Dingin,Rendah,Sedang,Sedang
303,2011-01-14,Spring,0,Jan,1,0,Fri,1,Clear,4.1000000000000005,6.0600000000000005,54.0,11.0014,0,5,5,Malam,Dingin,Sedang,Sedang,Rendah
304,2011-01-14,Spring,0,Jan,2,0,Fri,1,Clear,4.1000000000000005,6.0600000000000005,54.0,8.9981,0,1,1,Malam,Dingin,Sedang,Sedang,Rendah
305,2011-01-14,Spring,0,Jan,3,0,Fri,1,Clear,4.1000000000000005,6.819999999999999,54.0,7.0015,0,1,1,Malam,Dingin,Sedang,Sedang,Rendah
306,2011-01-14,Spring,0,Jan,5,0,Fri,1,Clear,4.1000000000000005,6.819999999999999,54.0,6.0032,0,8,8,Malam,Dingin,Sedang,Sedang,Rendah
307,2011-01-14,Spring,0,Jan,6,0,Fri,1,Clear,4.1000000000000005,9.09,54.0,0.0,0,17,17,Pagi,Dingin,Sedang,Tenang,Sedang
308,2011-01-14,Spring,0,Jan,7,0,Fri,1,Clear,4.1000000000000005,6.0600000000000005,74.0,11.0014,0,70,70,Pagi,Dingin,Sedang,Sedang,Tinggi
309,2011-01-14,Spring,0,Jan,8,0,Fri,1,Clear,4.92,8.334999999999999,68.0,0.0,2,156,158,Pagi,Dingin,Sedang,Tenang,Tinggi
310,2011-01-14,Spring,0,Jan,9,0,Fri,1,Clear,5.74,7.575,69.0,8.9981,0,117,117,Pagi,Dingin,Sedang,Sedang,Tinggi
311,2011-01-14,Spring,0,Jan,10,0,Fri,1,Clear,7.38,9.09,55.00000000000001,12.998000000000001,4,40,44,Pagi,Dingin,Sedang,Sedang,Tinggi
312,2011-01-14,Spring,0,Jan,11,0,Fri,1,Clear,7.38,8.334999999999999,51.0,19.0012,6,47,53,Pagi,Dingin,Sedang,Kencang,Tinggi
313,2011-01-14,Spring,0,Jan,12,0,Fri,1,Clear,8.200000000000001,9.85,44.0,16.997899999999998,2,59,61,Siang,Dingin,Rendah,Kencang,Tinggi
314,2011-01-14,Spring,0,Jan,13,0,Fri,1,Clear,9.02,9.85,37.0,26.0027,4,73,77,Siang,Dingin,Rendah,Kencang,Tinggi
315,2011-01-14,Spring,0,Jan,14,0,Fri,1,Clear,9.02,10.605,41.0,19.0012,5,59,64,Siang,Dingin,Rendah,Kencang,Tinggi
316,2011-01-14,Spring,0,Jan,15,0,Fri,1,Clear,9.84,12.120000000000001,38.0,11.0014,9,59,68,Siang,Dingin,Rendah,Sedang,Tinggi
317,2011-01-14,Spring,0,Jan,16,0,Fri,1,Clear,9.02,12.120000000000001,41.0,7.0015,3,87,90,Siang,Dingin,Rendah,Sedang,Tinggi
